echo sha,contributor,date,message
fbdadcb84,Adrien Cassagne,Wed Oct 19 13:28:44 2016 +0200,Rename AList files.
94b695d8d,Adrien Cassagne,Wed Oct 19 13:24:34 2016 +0200,Add new AList files.
33b353db1,Adrien Cassagne,Wed Oct 19 12:00:07 2016 +0200,Add the LDPC BP layered decoder (sum-product implem).
40587e74d,Adrien Cassagne,Tue Oct 18 21:15:10 2016 +0200,Move the LDPC BP decoders in the Flooding sub-folder.
393a96a0a,Adrien Cassagne,Tue Oct 18 21:03:45 2016 +0200,Update readme files.
c2d4211d0,Adrien Cassagne,Tue Oct 18 20:55:37 2016 +0200,Add a AList data reader for the LDPC decoders + update LDPC traces + update bash completion script.
4b4aba6d7,Adrien Cassagne,Mon Oct 17 17:13:50 2016 +0200,Fix a bug in the Channel_additive_user class.
34b9e25f2,Adrien Cassagne,Mon Oct 17 17:07:29 2016 +0200,Fix a gcc warning.
f0095e9e6,Adrien Cassagne,Mon Oct 17 17:07:15 2016 +0200,Add a user channel (channel from a file).
2f046be54,Adrien Cassagne,Mon Oct 17 11:10:13 2016 +0200,Force Source_user when Encoder_user.
14213edda,Adrien Cassagne,Sun Oct 16 09:57:55 2016 +0200,Replace hugly macro ifdef but vector members.
bffff7294,Adrien Cassagne,Sat Oct 15 22:29:19 2016 +0200,Replace 'Poly' by 'Polynomials'.
a079d511e,Adrien Cassagne,Sat Oct 15 22:00:39 2016 +0200,Update args doc.
3c8a7a0d3,Adrien Cassagne,Sat Oct 15 21:59:51 2016 +0200,Update the bash completion script.
da16845fc,Adrien Cassagne,Sat Oct 15 21:35:31 2016 +0200,Add a user encoder + enable basic encoders (AZCW, COSET, USER) for all type of codes + remove useless encoders and factories + add some conf files (src and enc).
f267f87e5,Adrien Cassagne,Fri Oct 14 23:32:07 2016 +0200,Clean file.
f9153b4ad,Adrien Cassagne,Fri Oct 14 23:27:46 2016 +0200,Update the bash completion script.
3b92967a0,Adrien Cassagne,Fri Oct 14 23:27:22 2016 +0200,Cosmetics.
6da980322,Adrien Cassagne,Fri Oct 14 23:13:22 2016 +0200,Add a new user source: the user can give a file containing one or a set of source bits from the cmd line.
8f10616b0,Adrien Cassagne,Fri Oct 14 17:31:06 2016 +0200,Update the completion script.
18b421059,Adrien Cassagne,Fri Oct 14 17:30:46 2016 +0200,Rename Modulator_USR in Modulator_user.
dab7ef470,Adrien Cassagne,Fri Oct 14 17:07:22 2016 +0200,Remove the RANDOM_HARD interleaver since it is now possible to specify an interleaver from a file + adapt the GSM-LDPC curves.
b7a7c2144,Adrien Cassagne,Fri Oct 14 16:40:46 2016 +0200,Add a new interleaver: the user can specify the interleaver from a file + move the modulation conf files into the conf folder.
c84da7a87,Adrien Cassagne,Fri Oct 14 11:39:46 2016 +0200,Cosmetics.
8ffb6fd81,Adrien Cassagne,Thu Oct 13 13:32:03 2016 +0200,Improve JSON output for turbo codes.
5f6a6951f,Adrien Cassagne,Wed Oct 12 15:14:57 2016 +0200,Add a new specific encoder/decoder to make traces of the turbo encoding/decoding process (in JSON).
c1e8dd675,Adrien CASSAGNE,Tue Oct 11 14:00:20 2016 +0200,Fix compilation errors and compilation warnings on MSVC++.
33c8ab616,Adrien Cassagne,Tue Oct 11 12:00:54 2016 +0200,Update the completion script.
441107d10,Adrien Cassagne,Tue Oct 11 10:36:22 2016 +0200,Improve the doc of the args.
b74e9e89c,Romain Tajan,Tue Oct 11 10:26:03 2016 +0200,Add of #include<sstream> for mac OSX compiling without error
223444b25,Adrien Cassagne,Mon Oct 10 17:20:20 2016 +0200,Clean code + better integration of the new generic RSC encoder + remove useless RSC encoders.
66e0b8f19,Romain Tajan,Mon Oct 3 17:29:24 2016 +0200,Option --dec-type BCJR_G added: run BFER/BFERI for a RSC structure given as an octal representation --enc-poly "(7,5)"
da32a080e,Romain Tajan,Fri Sep 30 10:52:31 2016 +0200,Cosmetic correction
b00e1da01,Romain Tajan,Fri Sep 30 09:58:07 2016 +0200,Correction of minor bugs in USR
142598493,Romain Tajan,Fri Sep 30 08:55:24 2016 +0200,Correction of bit order in Y_Nx reading
2805deed9,Adrien Cassagne,Thu Sep 29 22:39:44 2016 +0200,Cosmetics.
875a2c46d,Adrien Cassagne,Thu Sep 29 13:14:49 2016 +0200,Fix a compilation error.
d9c09c49f,Romain Tajan,Thu Sep 29 11:52:09 2016 +0200,Computation of extrinsic for parity bits
c5542db15,Romain Tajan,Wed Sep 28 17:54:49 2016 +0200,Creation of a modulation type USR
905cae710,Romain Tajan,Wed Sep 28 17:51:57 2016 +0200,Correction nof minor bugs concerning invsigma2. PSK is now turbo-compatible.
11fa055fb,Romain Tajan,Wed Sep 28 11:27:39 2016 +0200,PAM and QAM can do iterative demodulation now.
70ffc3b2e,Adrien Cassagne,Mon Oct 10 10:12:57 2016 +0200,Update doc.
56ac5e88a,Adrien Cassagne,Sat Oct 8 11:58:36 2016 +0200,Replace '*_interface' by '*_i' in the modules.
0355c414c,Adrien Cassagne,Sat Oct 8 11:10:19 2016 +0200,Improve the doc main page by adding a BFERI illustration.
f4bd855e0,Adrien Cassagne,Sat Oct 8 00:31:42 2016 +0200,Merge branch 'master' of git+ssh://scm.gforge.inria.fr/gitroot/aff3ct/aff3ct
d2345ce6e,Adrien Cassagne,Sat Oct 8 00:31:14 2016 +0200,Update doc.
1058c1779,Mathieu Léonardon,Fri Oct 7 14:57:09 2016 -0400,Update the aff3ct_completion.sh script.
3335d077d,Adrien Cassagne,Fri Oct 7 18:01:43 2016 +0200,Move img.
9702b85e4,Adrien Cassagne,Fri Oct 7 17:56:05 2016 +0200,Improve the doc by introducing the main page.
b23c5e4aa,Adrien Cassagne,Fri Oct 7 15:54:47 2016 +0200,Typo.
fa5a34753,Adrien Cassagne,Fri Oct 7 15:52:35 2016 +0200,Typo.
fb2125bf5,Adrien Cassagne,Fri Oct 7 15:46:06 2016 +0200,Add paper results in the doc.
5aae77886,Adrien Cassagne,Fri Oct 7 14:48:44 2016 +0200,Fix 8-bit only compilation.
47ff89dbe,Adrien Cassagne,Fri Oct 7 12:47:24 2016 +0200,Fix typo.
3ed0f8626,Adrien Cassagne,Fri Oct 7 12:03:10 2016 +0200,Add two new pages for the doc: PyBER and reproduce paper results.
2a8755784,Adrien Cassagne,Fri Oct 7 11:05:46 2016 +0200,Add a new generated decoder in the script.
4676b56ec,Adrien Cassagne,Fri Oct 7 11:04:04 2016 +0200,Fix a compilation error in some generated decoders.
7def91738,Adrien Cassagne,Fri Oct 7 10:18:43 2016 +0200,Enable the short decoders by default for the SC generated decoders.
622ee1be9,Adrien Cassagne,Thu Oct 6 22:33:11 2016 +0200,Cosmetics.
f36e1c0c3,Adrien Cassagne,Thu Oct 6 21:52:35 2016 +0200,Add PyBER libs in the .gitignore file.
d369c4dff,Adrien CASSAGNE,Thu Oct 6 17:39:51 2016 +0200,Replace './' by python3 in the readme.
ba9014184,Adrien CASSAGNE,Thu Oct 6 17:38:10 2016 +0200,Fix typo error.
e5433690e,Adrien CASSAGNE,Thu Oct 6 17:36:33 2016 +0200,Make PyBER compatible with Windows (removes the symbolic link and replaces it by a relative path).
4bd7a10ba,Adrien Cassagne,Thu Oct 6 17:04:13 2016 +0200,Include PyQtGraph in the repo + move the PyBER Python reader.
8811c10e1,Adrien Cassagne,Thu Oct 6 16:43:49 2016 +0200,Fix a warning.
f103a7774,Adrien Cassagne,Thu Oct 6 16:30:15 2016 +0200,Delete the useless doc in the main.cpp file since there is a header file for the main.
274ada5e6,Adrien Cassagne,Thu Oct 6 16:22:41 2016 +0200,Update the .gitignore file.
e0f769b2e,Adrien Cassagne,Thu Oct 6 15:53:48 2016 +0200,Replace spaces by tabulations in PyBER...
443dea4d2,Adrien Cassagne,Thu Oct 6 15:38:06 2016 +0200,Update the Python test script to the new AFF3CT.
f65c0c037,Adrien Cassagne,Thu Oct 6 13:50:33 2016 +0200,Get back to a header only MIPP lib.
a4281e204,Adrien Cassagne,Thu Oct 6 10:01:28 2016 +0200,Add new results for the turbo demod: GSM + LDPC.
3a6a3b18a,Adrien Cassagne,Wed Oct 5 17:32:31 2016 +0200,Fix compilation errors on gcc.
1197a1aee,Adrien CASSAGNE,Wed Oct 5 16:29:48 2016 +0200,Use the MIPP object style to rewrite the LTE_VEC scaling factor.
ef18a0fdf,Adrien CASSAGNE,Wed Oct 5 15:45:48 2016 +0200,Fix issues with MIPP NO_INTRINSICS mode (MSVC).
6eccb2304,Adrien CASSAGNE,Wed Oct 5 13:54:55 2016 +0200,Fix compilation issues with MSVC (MIPP SSE4.1 mode enabled).
27b950aa5,Adrien CASSAGNE,Wed Oct 5 10:42:24 2016 +0200,Fix compilation issues with MSVC (MIPP AVX2 mode enabled).
93c44a237,Adrien CASSAGNE,Tue Oct 4 14:49:39 2016 +0200,Fix compilation issue when MULTI_PREC was disabled.
c59dcdd67,Adrien CASSAGNE,Tue Oct 4 14:16:56 2016 +0200,Fix gcc warnings.
f92de5f0c,Adrien CASSAGNE,Tue Oct 4 14:12:26 2016 +0200,Fix gcc warnings.
24d059a30,Adrien CASSAGNE,Tue Oct 4 13:58:55 2016 +0200,Fix compilation issues with MSVC (MIPP_NO_INTRINSICS enabled and MULTI_PREC enabled).
83716f89f,Adrien CASSAGNE,Tue Oct 4 10:14:04 2016 +0200,Fix compilation issues with MSVC (MIPP_NO_INTRINSICS enabled and MULTI_PREC disabled).
ccb6ab838,Adrien CASSAGNE,Mon Oct 3 11:14:18 2016 +0200,Fix a compilation error on Windows with MinGW.
8f2d6d043,Adrien Cassagne,Mon Oct 3 09:54:32 2016 +0200,Fix the MIPP_NO_INTRINSICS mode in mipp.
c7b4354cb,Adrien Cassagne,Sun Oct 2 13:51:46 2016 +0200,Add the coset approach in the SystemC BFERI simulations.
d6bf7bef1,Adrien Cassagne,Sat Oct 1 18:21:38 2016 +0200,Add the coset approach in the SystemC BFER simulations.
9158047b0,Adrien Cassagne,Sat Oct 1 12:45:36 2016 +0200,Implement the coset approach for all the codes in the BFER and BFERI simulations (for now it does not work with SystemC) + remove some useless code in the sc_module.
3b18038f0,Adrien Cassagne,Thu Sep 29 11:59:21 2016 +0200,Working ont the doc.
7881faaed,Adrien Cassagne,Thu Sep 29 11:41:49 2016 +0200,Add some LDPC tests.
9fe72860d,Adrien Cassagne,Thu Sep 29 10:27:18 2016 +0200,Re do the tests + remove some redundant tests.
4cd9452a6,Adrien Cassagne,Wed Sep 28 16:24:22 2016 +0200,Fix gcc warnings.
2d0badcb7,Adrien Cassagne,Wed Sep 28 15:21:14 2016 +0200,Fix gcc warnings.
3712bcab5,Adrien Cassagne,Wed Sep 28 15:13:38 2016 +0200,Working on the doc.
f671649c4,Adrien Cassagne,Wed Sep 28 15:12:17 2016 +0200,Clean and and the doc to the Terminal.
7d85aaef7,Adrien Cassagne,Wed Sep 28 15:09:47 2016 +0200,Fix gcc warnings.
a9ade4552,Adrien Cassagne,Tue Sep 27 15:14:18 2016 +0200,Working on the doc.
8af5955db,Adrien Cassagne,Tue Sep 27 15:13:59 2016 +0200,Fix a bug in the SystemC mode.
faf496e0a,Adrien Cassagne,Tue Sep 27 15:06:15 2016 +0200,Working on the doc.
a091fb153,Adrien Cassagne,Tue Sep 27 15:05:26 2016 +0200,Fix a compilation issue.
5987cb2b4,Adrien Cassagne,Tue Sep 27 12:17:23 2016 +0200,Move and make the doc of the Binary_tree_metric class.
7f0ab95a2,Adrien Cassagne,Mon Sep 26 15:04:45 2016 +0200,Working on the doc.
599578f65,Adrien Cassagne,Sun Sep 25 11:48:37 2016 +0200,Working on the doc.
cbebfcaa8,Adrien Cassagne,Sat Sep 24 12:29:02 2016 +0200,Working on the code documentation.
d27a22b7e,Adrien Cassagne,Sat Sep 24 12:26:10 2016 +0200,Fix a bug in SystemC simus: the monitor wasn't comparing the right U_K (it has to be the U_K after the CRC) + add colors in debug mode.
cf28a6474,Adrien Cassagne,Fri Sep 23 15:46:21 2016 +0200,Adapt the scripts, the doc and the README to the new parameter names + fix a bug in the Launcher_BFER.
382d48025,Adrien Cassagne,Thu Sep 22 17:11:37 2016 +0200,Working on the documentation.
2c87873c7,Adrien Cassagne,Thu Sep 22 13:33:52 2016 +0200,Working on the documentation of the code.
fad9deeac,Adrien Cassagne,Wed Sep 21 15:23:18 2016 +0200,Typo.
3c46e5acf,Adrien Cassagne,Wed Sep 21 15:21:28 2016 +0200,Improve the Launcher interface + add the documentation.
057088fec,Adrien Cassagne,Wed Sep 21 15:20:02 2016 +0200,Improve the doc of the Argument_reader.
b00398d6f,Adrien Cassagne,Wed Sep 21 11:54:35 2016 +0200,Main doc.
586a21d05,Adrien Cassagne,Wed Sep 21 11:27:39 2016 +0200,Improve the doc of the argument reader.
8674b9541,Adrien Cassagne,Tue Sep 20 16:51:15 2016 +0200,Adapt PyBER to be compatible with the new way to display the parameters.
a1083e75d,Adrien Cassagne,Tue Sep 20 16:50:27 2016 +0200,Cosmetics.
389e72964,Adrien Cassagne,Tue Sep 20 15:39:19 2016 +0200,Add choices for decoder type and implem in the help.
6a1371663,Adrien Cassagne,Tue Sep 20 14:13:28 2016 +0200,Add groups when displaying the parameters in the terminal.
41a2aa04b,Adrien Cassagne,Mon Sep 19 17:23:36 2016 +0200,Bug fixes from the previous commit.
3ba510dda,Adrien Cassagne,Mon Sep 19 17:07:17 2016 +0200,Parameters renaming.
a8eb77cc1,Adrien Cassagne,Mon Sep 19 11:17:36 2016 +0200,Arguments reordering.
d6ef5f58f,Adrien Cassagne,Sat Sep 17 23:39:29 2016 +0200,Improve the help in the Argument_reader class with the notion of groups + rename various cmd arguments..
165c4e5e3,Adrien Cassagne,Sat Sep 17 11:53:35 2016 +0200,Improve Arguments_reader by adding more control on the values + prepare a structured way to display the help.
91bba8565,Adrien Cassagne,Fri Sep 16 15:19:21 2016 +0200,Improve the Arguments_reader: add the support for multiple keys and simplify the doc management.
832aa46bd,Adrien Cassagne,Fri Sep 16 10:30:50 2016 +0200,Delete unused args.
53971b1f3,Adrien Cassagne,Thu Sep 15 23:02:03 2016 +0200,Rename Error_analyzer in Monitor.
a91add48f,Adrien Cassagne,Thu Sep 15 15:03:38 2016 +0200,Fix SC decoder generation.
cbc375951,Adrien Cassagne,Thu Sep 15 14:43:23 2016 +0200,Update the commands for the parameter renaming (--dec-map -> --dec-max).
b6ea07b40,Adrien Cassagne,Thu Sep 15 14:38:38 2016 +0200,Remame map in max.
11c879cd5,Adrien Cassagne,Thu Sep 15 14:05:36 2016 +0200,Rename Simulation in Simulation_BFER.
9e510d305,Adrien Cassagne,Thu Sep 15 14:01:26 2016 +0200,Create new sub-folders in the Launchers.
23f12aff6,Adrien Cassagne,Thu Sep 15 13:53:21 2016 +0200,Create new sub-folders in the Tools folder.
7e625f834,Adrien Cassagne,Thu Sep 15 11:04:45 2016 +0200,Add a warning in all the decoders: tell the user that it is not possible to change the number on frames in the implemented decoders.
558b1fe67,Adrien Cassagne,Thu Sep 15 10:33:16 2016 +0200,An a new abstract class: Module.
bd353a3dc,Adrien Cassagne,Wed Sep 14 16:22:54 2016 +0200,Create a container for all the parameter types.
ec40e0652,Adrien Cassagne,Mon Sep 26 20:24:17 2016 +0200,Move the modules in a dedicated folder + update the includes.
25c5d8b58,Adrien Cassagne,Wed Sep 14 09:36:37 2016 +0200,Renaming and moving files.
67eff82d1,Adrien Cassagne,Wed Sep 14 08:16:35 2016 +0200,Rename the LDPC BP decoders.
a07618ba5,Adrien Cassagne,Wed Sep 14 07:39:30 2016 +0200,Delete the Tarik mentions since he gave us the right to use its code.
f1d787786,Adrien Cassagne,Wed Sep 14 07:36:02 2016 +0200,Float init instead of double init.
981c6fb94,Adrien Cassagne,Tue Sep 13 17:49:55 2016 +0200,Add the coset approach in the LDPC simulations (BFER and BFERI) + add a new option to specify the number of bits displayed in the debug mode.
bed29f89f,Adrien Cassagne,Mon Sep 12 11:35:05 2016 +0200,Fix warning.
e37b928a2,Adrien Cassagne,Sun Sep 11 11:29:00 2016 +0200,Update the readme file.
359158172,Adrien Cassagne,Sat Sep 10 14:35:11 2016 +0200,Oups... Add a the missing Decoder_SISO class.
266862f03,Adrien Cassagne,Sun Sep 4 10:15:43 2016 +0200,Add a verification in the LDPC encoder fake.
8604723f6,Adrien Cassagne,Sat Sep 3 18:53:52 2016 +0200,Fix the two separated objects issue (for the siso and the decoder) in the BFERI LDPC simu. It is now possible to have a unique object for the siso and the decoder.
dc91de03d,Adrien Cassagne,Fri Sep 2 17:00:10 2016 +0200,Comment the saturations in the BP decoders.
320ec9393,Adrien Cassagne,Fri Sep 2 16:43:22 2016 +0200,Fix multi-threaded LDPC BFER simulations.
dac7742f0,Adrien Cassagne,Fri Sep 2 16:23:29 2016 +0200,Fix the saturation of a vector.
10c9cc443,Adrien Cassagne,Thu Sep 1 16:06:57 2016 +0200,PyBER: move the BER and FER legends to the left.
45bce4ed2,Adrien Cassagne,Thu Sep 1 14:48:13 2016 +0200,Refactoring of the LTE and CCSDS interleavers.
beace9977,Adrien Cassagne,Thu Sep 1 10:19:53 2016 +0200,Remove non-working LDPC decoder.
4b73588b3,Adrien Cassagne,Thu Sep 1 09:34:41 2016 +0200,Typos.
2e7b0bdbe,Adrien Cassagne,Wed Aug 31 14:38:45 2016 +0200,Modify the SystemC error messages.
42283d768,Adrien Cassagne,Wed Aug 31 11:34:11 2016 +0200,Fix bad quantizer init issue.
aa2ebae0f,Adrien Cassagne,Wed Aug 31 11:17:22 2016 +0200,Fix bad BPSK_fast creation.
ccf32e63e,Adrien Cassagne,Wed Aug 31 10:32:22 2016 +0200,Fix a compilation warning.
26d9826fc,Adrien Cassagne,Wed Aug 31 10:10:15 2016 +0200,PyBER: give a unique name for each curves.
7764e7cfe,Adrien Cassagne,Tue Aug 30 15:08:08 2016 +0200,Manual merge from mod_dev_systemc.
35ef731ef,Adrien Cassagne,Tue Aug 30 15:08:08 2016 +0200,Enable multi-frame GSM modulation/demodulation.
fb30f50f6,Adrien Cassagne,Mon Aug 29 18:06:33 2016 +0200,Clean PyBER code + add a better test for the GSM modulation.
4c4d0533e,Adrien Cassagne,Mon Aug 29 12:52:05 2016 +0200,Fix a bug in the N4096 SC generated decoder.
8cd520cc1,Adrien Cassagne,Mon Aug 29 12:51:27 2016 +0200,Fix PyBER legend issue.
1affb1c33,Adrien Cassagne,Sun Aug 28 20:01:14 2016 +0200,Improve PyBER by adding a legend directly on the plots.
600166b24,Adrien Cassagne,Mon Sep 26 18:19:08 2016 +0200,Add a new cmake module in order to link with the MKL.
e0f7fe236,Adrien Cassagne,Mon Sep 26 18:17:24 2016 +0200,Improve the CMakeList file.
c23f63775,Adrien Cassagne,Fri Aug 26 09:45:10 2016 +0200,Fix warnings.
c8774f102,Adrien Cassagne,Fri Aug 26 09:40:09 2016 +0200,Fix warning.
e1d991dce,Adrien Cassagne,Fri Aug 26 09:38:51 2016 +0200,Fix warnings.
56bb75ad1,Adrien Cassagne,Fri Aug 26 09:29:07 2016 +0200,Fix clang warnings.
04ea3d5e1,Adrien Cassagne,Fri Aug 26 09:26:39 2016 +0200,Fix a warning in the CPE encoder.
e0e5b5fb4,Adrien Cassagne,Fri Aug 26 09:23:40 2016 +0200,Fix a bug in Source_fixed.
112b72011,Adrien Cassagne,Mon Sep 26 18:14:23 2016 +0200,Fix the compilation error with the GSL.
34934e272,Adrien Cassagne,Thu Aug 25 15:40:29 2016 +0200,Create a new BFERI SystemC simulation (turbo demodulation).
fb6472710,Adrien Cassagne,Wed Aug 24 17:50:19 2016 +0200,Fix bad memory accesses in the turbo fast decoder.
b7dc368c7,Adrien Cassagne,Wed Aug 24 17:04:11 2016 +0200,Fix bad size for the quantizer.
3d8195495,Adrien Cassagne,Wed Aug 24 16:48:37 2016 +0200,Fix complex modulations in SystemC BFER simulations.
e0cf9d74b,Adrien Cassagne,Wed Aug 24 13:55:13 2016 +0200,Rename the SystemC BFER simulation.
dc6468c6b,Adrien Cassagne,Wed Aug 24 13:44:25 2016 +0200,Fix a compilation error.
baf3e75bd,Adrien Cassagne,Wed Aug 24 13:30:21 2016 +0200,Move the name fields in the interfaces.
4cbc1e952,Adrien Cassagne,Tue Aug 23 14:16:37 2016 +0200,Replace the --disable-demod option by --disable-demod-sig2 and modify all the modulators to accept the disabling of the division by sigma square in the demodulation.
2b25cf8b5,Adrien Cassagne,Tue Aug 23 11:11:44 2016 +0200,Delete superfluous SystemC simulations.
b0cf8f2aa,Adrien Cassagne,Tue Aug 23 09:57:02 2016 +0200,Cosmetics + clean dead code.
f75941959,Adrien Cassagne,Tue Aug 23 09:49:14 2016 +0200,Refacto and renaming in the SystemC modules.
3caf83ba7,Adrien Cassagne,Mon Aug 22 19:47:15 2016 +0200,Fix a bug with SystemC when using modules in other modules.
2eb29ebe0,Adrien Cassagne,Mon Aug 22 14:41:39 2016 +0200,SystemC simulations are fully operational.
b451ad725,Guillaume Delbergue,Sun Aug 21 20:46:27 2016 +0200,systemc: fix running resetting simulation context (non-standard)
00b55fb73,Adrien Cassagne,Sun Aug 21 18:07:17 2016 +0200,The SystemC simulation works but there is no stop criterion for now: error analyzer added.
852ad28d4,Adrien Cassagne,Sun Aug 21 16:57:47 2016 +0200,Implement a part of the communication chain in SystemC + prepare the error checker to be a SystemC module.
623b958df,Adrien Cassagne,Sun Aug 21 11:25:45 2016 +0200,Avoid the memory allocations in the b_transport methods and replace them by unique allocations in the constructor of the sc_module.
3e7b14894,Adrien Cassagne,Sat Aug 20 12:09:29 2016 +0200,Add the size of the buffers in each module interface (N and/or K and n_frames).
677096c6b,Adrien Cassagne,Fri Aug 19 23:07:52 2016 +0200,Add the K parameter in the Source constructor + add a new source for all zero codewords (AZCW).
85972029e,Adrien Cassagne,Fri Aug 19 15:28:48 2016 +0200,Create a new type of simulation for SystemC.
9a0da17c2,Adrien Cassagne,Fri Aug 19 12:42:54 2016 +0200,Finish a firt SystemC implementation of the AFF3CT modules: SC_Modulator, SC_Puncturer, SC_Quantizer.
ad89ad5b6,Adrien Cassagne,Fri Aug 19 10:49:10 2016 +0200,Continue to insert SystemC in AFF3CT: Encoder_SC.
03631af58,Adrien Cassagne,Thu Aug 18 17:32:42 2016 +0200,Add some SystemC modules and improve the other ones: Source_SC, CRC_SC, Channel_SC and Decoder_SC.
989eb2ecd,Adrien Cassagne,Thu Aug 18 11:29:01 2016 +0200,Try a new way to implement SystemC in AFF3CT.
3cfaace0e,Adrien Cassagne,Wed Aug 17 16:10:26 2016 +0200,Add a special name string in each modules of the communication chain: preparation of the code for SystemC.
